"operator_name","operator_id","invoice_id","issued_date","quantity","price"
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15948,"2016-03-28",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10445,"2016-03-28",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10460,"2016-03-28",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10443,"2016-03-28",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15954,"2016-03-28",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10451,"2016-03-28",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15972,"2016-03-28",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,11568,"2016-03-28",1,1000
"MORRISON EXECUTIVE EDUCATION, SRL",24,15700,"2016-03-28",1,30000
"ESCUELA DE CALIDAD MORRISON SRL",12,10445,"2016-03-28",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15948,"2016-03-28",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10460,"2016-03-28",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10443,"2016-03-28",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15954,"2016-03-28",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10451,"2016-03-28",1,1000
"MORRISON EXECUTIVE EDUCATION, SRL",24,15700,"2016-03-28",1,30000
"ESCUELA DE CALIDAD MORRISON SRL",12,10448,"2016-03-28",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10445,"2016-03-28",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10654,"2016-03-28",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10526,"2016-03-28",1,20000
"MORRISON EXECUTIVE EDUCATION, SRL",24,15700,"2016-03-28",1,30000
"MORRISON EXECUTIVE EDUCATION, SRL",24,15700,"2016-03-28",1,30000
"ESCUELA DE CALIDAD MORRISON SRL",12,10448,"2016-03-28",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10445,"2016-03-28",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10624,"2016-03-26",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10624,"2016-03-26",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10624,"2016-03-26",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10433,"2016-03-24",1,450
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15945,"2016-03-24",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10440,"2016-03-24",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10591,"2016-03-24",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10591,"2016-03-24",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15945,"2016-03-24",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10440,"2016-03-24",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15757,"2016-03-23",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10415,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10303,"2016-03-23",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15753,"2016-03-23",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15904,"2016-03-23",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10410,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10585,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10353,"2016-03-23",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15901,"2016-03-23",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15820,"2016-03-23",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15832,"2016-03-23",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10311,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10481,"2016-03-23",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15877,"2016-03-23",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10368,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10424,"2016-03-23",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15829,"2016-03-23",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10477,"2016-03-23",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10588,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10350,"2016-03-23",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15786,"2016-03-23",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10805,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10314,"2016-03-23",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15757,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10330,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10471,"2016-03-23",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15772,"2016-03-23",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10382,"2016-03-23",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15901,"2016-03-23",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15820,"2016-03-23",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10317,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10347,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10400,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10341,"2016-03-23",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15829,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10306,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10477,"2016-03-23",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15826,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10327,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10358,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10385,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10320,"2016-03-23",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15786,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10404,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10344,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10309,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10338,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10394,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10388,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10412,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10324,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10471,"2016-03-23",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15772,"2016-03-23",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15934,"2016-03-23",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15837,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10377,"2016-03-23",1,180
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15761,"2016-03-23",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10397,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10335,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10364,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10391,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10415,"2016-03-23",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15826,"2016-03-23",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15753,"2016-03-23",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15904,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10585,"2016-03-23",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10380,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10374,"2016-03-23",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15832,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10481,"2016-03-23",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15877,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10424,"2016-03-23",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10332,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10361,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10300,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10588,"2016-03-23",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10356,"2016-03-23",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10407,"2016-03-23",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15934,"2016-03-23",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15837,"2016-03-23",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10805,"2016-03-23",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15761,"2016-03-23",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10371,"2016-03-23",1,180
"ESCUELA DE CALIDAD MORRISON SRL",12,10264,"2016-03-22",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15775,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10220,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10258,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10177,"2016-03-22",1,375
"ESCUELA DE CALIDAD MORRISON SRL",12,10235,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10670,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10211,"2016-03-22",2,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10427,"2016-03-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10153,"2016-03-22",7,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10294,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10267,"2016-03-22",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16347,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10185,"2016-03-22",1,360
"ESCUELA DE CALIDAD MORRISON SRL",12,10223,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10241,"2016-03-22",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16324,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10164,"2016-03-22",1,360
"ESCUELA DE CALIDAD MORRISON SRL",12,10180,"2016-03-22",1,360
"ESCUELA DE CALIDAD MORRISON SRL",12,10528,"2016-03-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10214,"2016-03-22",1,375
"ESCUELA DE CALIDAD MORRISON SRL",12,10156,"2016-03-22",1,325
"ESCUELA DE CALIDAD MORRISON SRL",12,10580,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10270,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10244,"2016-03-22",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15775,"2016-03-22",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15763,"2016-03-22",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10194,"2016-03-22",1,360
"ESCUELA DE CALIDAD MORRISON SRL",12,10233,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10247,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10150,"2016-03-22",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16324,"2016-03-22",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10285,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10200,"2016-03-22",1,360
"ESCUELA DE CALIDAD MORRISON SRL",12,10528,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10280,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10465,"2016-03-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10250,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10171,"2016-03-22",1,360
"ESCUELA DE CALIDAD MORRISON SRL",12,10188,"2016-03-22",1,360
"ESCUELA DE CALIDAD MORRISON SRL",12,10206,"2016-03-22",1,375
"ESCUELA DE CALIDAD MORRISON SRL",12,10226,"2016-03-22",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16328,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10167,"2016-03-22",1,360
"ESCUELA DE CALIDAD MORRISON SRL",12,10869,"2016-03-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10217,"2016-03-22",1,375
"ESCUELA DE CALIDAD MORRISON SRL",12,10238,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10256,"2016-03-22",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16338,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10277,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10583,"2016-03-22",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15763,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10273,"2016-03-22",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15960,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10463,"2016-03-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10150,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10291,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10161,"2016-03-22",1,375
"ESCUELA DE CALIDAD MORRISON SRL",12,10197,"2016-03-22",1,375
"ESCUELA DE CALIDAD MORRISON SRL",12,10253,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10670,"2016-03-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10465,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10211,"2016-03-22",2,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10427,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10153,"2016-03-22",7,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16328,"2016-03-22",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16347,"2016-03-22",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10288,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10869,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10261,"2016-03-22",1,150
"ESCUELA DE CALIDAD MORRISON SRL",12,10283,"2016-03-22",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16338,"2016-03-22",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10159,"2016-03-22",1,325
"ESCUELA DE CALIDAD MORRISON SRL",12,10174,"2016-03-22",1,450
"ESCUELA DE CALIDAD MORRISON SRL",12,10583,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10580,"2016-03-22",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15960,"2016-03-22",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10463,"2016-03-22",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10191,"2016-03-22",1,360
"ESCUELA DE CALIDAD MORRISON SRL",12,10209,"2016-03-22",1,360
"ESCUELA DE CALIDAD MORRISON SRL",12,10229,"2016-03-22",1,150
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16276,"2016-03-21",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15892,"2016-03-21",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10123,"2016-03-21",1,2000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15811,"2016-03-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10932,"2016-03-21",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10474,"2016-03-21",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15852,"2016-03-21",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16336,"2016-03-21",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10842,"2016-03-21",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10147,"2016-03-21",1,322
"ESCUELA DE CALIDAD MORRISON SRL",12,11520,"2016-03-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10418,"2016-03-21",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10574,"2016-03-21",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15858,"2016-03-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10203,"2016-03-21",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15777,"2016-03-21",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15793,"2016-03-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10138,"2016-03-21",2,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16276,"2016-03-21",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15892,"2016-03-21",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15811,"2016-03-21",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10141,"2016-03-21",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10932,"2016-03-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10842,"2016-03-21",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16333,"2016-03-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10418,"2016-03-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10574,"2016-03-21",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15858,"2016-03-21",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15777,"2016-03-21",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15793,"2016-03-21",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16344,"2016-03-21",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15790,"2016-03-21",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15783,"2016-03-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10929,"2016-03-21",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,11406,"2016-03-21",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16071,"2016-03-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,12036,"2016-03-21",1,2400
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16333,"2016-03-21",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10144,"2016-03-21",1,375
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16330,"2016-03-21",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16349,"2016-03-21",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16344,"2016-03-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10474,"2016-03-21",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15790,"2016-03-21",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15852,"2016-03-21",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16336,"2016-03-21",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15783,"2016-03-21",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,11520,"2016-03-21",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10203,"2016-03-21",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10138,"2016-03-21",2,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10929,"2016-03-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,11406,"2016-03-21",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16071,"2016-03-21",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10117,"2016-03-21",1,750
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16330,"2016-03-21",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16349,"2016-03-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10114,"2016-03-20",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16227,"2016-03-19",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10421,"2016-03-19",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10111,"2016-03-19",1,500
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15780,"2016-03-19",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10105,"2016-03-19",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16321,"2016-03-19",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15883,"2016-03-19",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10297,"2016-03-19",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15966,"2016-03-19",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16227,"2016-03-19",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10075,"2016-03-19",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10071,"2016-03-19",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10108,"2016-03-19",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10105,"2016-03-19",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15922,"2016-03-19",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16321,"2016-03-19",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10297,"2016-03-19",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15966,"2016-03-19",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10075,"2016-03-19",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10071,"2016-03-19",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15922,"2016-03-19",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10421,"2016-03-19",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15780,"2016-03-19",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15883,"2016-03-19",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10060,"2016-03-18",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10183,"2016-03-18",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16341,"2016-03-18",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10066,"2016-03-18",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15796,"2016-03-18",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16245,"2016-03-18",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16254,"2016-03-18",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16287,"2016-03-18",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10051,"2016-03-18",6,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16251,"2016-03-18",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16263,"2016-03-18",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16293,"2016-03-18",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10183,"2016-03-18",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16341,"2016-03-18",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,10057,"2016-03-18",1,144
"ESCUELA DE CALIDAD MORRISON SRL",12,10063,"2016-03-18",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10045,"2016-03-18",4,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15855,"2016-03-18",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10069,"2016-03-18",1,120
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16251,"2016-03-18",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16248,"2016-03-18",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16293,"2016-03-18",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16212,"2016-03-18",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16257,"2016-03-18",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16290,"2016-03-18",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10054,"2016-03-18",1,20000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16266,"2016-03-18",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16279,"2016-03-18",1,1000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,15895,"2016-03-18",1,6000
"MORRISON INSTITUTO TECNICO SUPERIOR MITS SRL",31,16312,"2016-03-18",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10048,"2016-03-18",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10063,"2016-03-18",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10045,"2016-03-18",4,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10060,"2016-03-18",1,20000
